:START_ID,:END_ID,:TYPE,restriction,restriction_value,label
UPPER_BLANK_10494,CountryRepresentation.GeographicRegionKind,CountryRepresentation.isClassifiedBy,SOME,,is classified by
CountryRepresentation.GeographicCoordinateSystem,CountryRepresentation.CoordinateSystem,is_a,,,
CountryRepresentation.GeographicRegion,CountryRepresentation.Location,is_a,,,
CountryRepresentation.GeographicRegionIdentifier,LanguageRepresentation.CodeElement,is_a,,,
CountryRepresentation.GeographicRegionIdentifier,LanguageRepresentation.Identifier,is_a,,,
UPPER_BLANK_10495,CountryRepresentation.GeographicRegionIdentifier,is_a,,,
UPPER_BLANK_10495,CountryRepresentation.GeographicRegion,LanguageRepresentation.denotes,ONLY,,denotes
UPPER_BLANK_10496,CountryRepresentation.GeographicRegionIdentifier,is_a,,,
UPPER_BLANK_10496,CountryRepresentation.GeographicRegion,LanguageRepresentation.identifies,ONLY,,identifies
CountryRepresentation.GeographicRegionKind,LanguageRepresentation.Arrangement,is_a,,,
UPPER_BLANK_10498,CountryRepresentation.GeographicRegionKind,is_a,,,
UPPER_BLANK_10498,CountryRepresentation.GeographicRegion,CountryRepresentation.classifies,ONLY,,classifies
CountryRepresentation.GeopoliticalEntity,CountryRepresentation.GeographicRegion,is_a,,,
CountryRepresentation.Location,DUL.Region,is_a,,,
CountryRepresentation.Territory,CountryRepresentation.GeopoliticalEntity,is_a,,,
LanguageRepresentation.Alpha2Code,LanguageRepresentation.LanguageIdentifier,is_a,,,
LanguageRepresentation.Alpha3Code,LanguageRepresentation.LanguageIdentifier,is_a,,,
LanguageRepresentation.AncientLanguage,LanguageRepresentation.ExtinctLanguage,is_a,,,
LanguageRepresentation.Arrangement,obo.IAO_0000030,is_a,,,
LanguageRepresentation.ArtificialLanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.BibliographicCode,LanguageRepresentation.Alpha3Code,is_a,,,
LanguageRepresentation.BibliographicCode,LanguageRepresentation.LanguageIdentifier,is_a,,,
LanguageRepresentation.CodeElement,obo.IAO_0000030,is_a,,,
UPPER_BLANK_10499,LanguageRepresentation.CodeElement,is_a,,,
UPPER_BLANK_10499,owl.Thing,LanguageRepresentation.denotes,EXACTLY,1.0,denotes
UPPER_BLANK_10500,LanguageRepresentation.CodeElement,is_a,,,
UPPER_BLANK_10500,LanguageRepresentation.CodeSet,LanguageRepresentation.isMemberOf,EXACTLY,1.0,is member of
LanguageRepresentation.CodeSet,Arrangements.Scheme,is_a,,,
LanguageRepresentation.CodeSet,LanguageRepresentation.Arrangement,is_a,,,
UPPER_BLANK_10501,LanguageRepresentation.CodeSet,is_a,,,
UPPER_BLANK_10501,LanguageRepresentation.CodeElement,LanguageRepresentation.hasMember,ONLY,,has member
LanguageRepresentation.Collection,DUL.Collection,is_a,,,
LanguageRepresentation.CollectiveLanguageCode,LanguageRepresentation.LanguageIdentifier,is_a,,,
UPPER_BLANK_10502,LanguageRepresentation.CollectiveLanguageCode,is_a,,,
UPPER_BLANK_10502,LanguageRepresentation.LanguageGroup,LanguageRepresentation.denotes,ONLY,,denotes
UPPER_BLANK_10503,LanguageRepresentation.CollectiveLanguageCode,is_a,,,
UPPER_BLANK_10503,LanguageRepresentation.LanguageGroup,LanguageRepresentation.identifies,ONLY,,identifies
LanguageRepresentation.Dialect,LanguageRepresentation.LanguageVariant,is_a,,,
LanguageRepresentation.ExtinctLanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.HistoricalLanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.IdentificationScheme,Arrangements.Scheme,is_a,,,
LanguageRepresentation.IdentificationScheme,LanguageRepresentation.Arrangement,is_a,,,
UPPER_BLANK_10504,LanguageRepresentation.IdentificationScheme,is_a,,,
UPPER_BLANK_10504,LanguageRepresentation.Identifier,LanguageRepresentation.hasMember,ONLY,,has member
LanguageRepresentation.Identifier,Relations.Reference,is_a,,,
UPPER_BLANK_10505,LanguageRepresentation.Identifier,is_a,,,
UPPER_BLANK_10505,owl.Thing,LanguageRepresentation.identifies,SOME,,identifies
UPPER_BLANK_10506,LanguageRepresentation.Identifier,is_a,,,
UPPER_BLANK_10506,LanguageRepresentation.IdentificationScheme,LanguageRepresentation.isMemberOf,EXACTLY,1.0,is member of
LanguageRepresentation.IndividualLanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.IndividualLanguageIdentifier,LanguageRepresentation.LanguageIdentifier,is_a,,,
UPPER_BLANK_10508,LanguageRepresentation.IndividualLanguageIdentifier,is_a,,,
UPPER_BLANK_10508,LanguageRepresentation.IndividualLanguage,LanguageRepresentation.denotes,ONLY,,denotes
UPPER_BLANK_10509,LanguageRepresentation.IndividualLanguageIdentifier,is_a,,,
UPPER_BLANK_10509,LanguageRepresentation.IndividualLanguage,LanguageRepresentation.identifies,ONLY,,identifies
LanguageRepresentation.Language,DUL.SocialObject,is_a,,,
UPPER_BLANK_10512,LanguageRepresentation.Language,is_a,,,
UPPER_BLANK_10512,owl.Thing,LanguageRepresentation.hasGermanName,MIN,0.0,has German name
UPPER_BLANK_10513,LanguageRepresentation.Language,is_a,,,
UPPER_BLANK_10513,owl.Thing,LanguageRepresentation.hasIndigenousName,MIN,0.0,has indigenous name
LanguageRepresentation.LanguageFamily,LanguageRepresentation.LanguageGroup,is_a,,,
LanguageRepresentation.LanguageGroup,LanguageRepresentation.Collection,is_a,,,
LanguageRepresentation.LanguageIdentifier,LanguageRepresentation.CodeElement,is_a,,,
LanguageRepresentation.LanguageIdentifier,LanguageRepresentation.Identifier,is_a,,,
UPPER_BLANK_10514,LanguageRepresentation.LanguageIdentifier,is_a,,,
UPPER_BLANK_10514,LanguageRepresentation.Language,LanguageRepresentation.denotes,ONLY,,denotes
UPPER_BLANK_10515,LanguageRepresentation.LanguageIdentifier,is_a,,,
UPPER_BLANK_10515,LanguageRepresentation.Language,LanguageRepresentation.identifies,ONLY,,identifies
LanguageRepresentation.LanguageVariant,LanguageRepresentation.IndividualLanguage,is_a,,,
LanguageRepresentation.LanguageVariation,DUL.SocialObject,is_a,,,
LanguageRepresentation.LivingLanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.Macrolanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.MacrolanguageIdentifier,LanguageRepresentation.LanguageIdentifier,is_a,,,
UPPER_BLANK_10516,LanguageRepresentation.MacrolanguageIdentifier,is_a,,,
UPPER_BLANK_10516,LanguageRepresentation.Macrolanguage,LanguageRepresentation.denotes,ONLY,,denotes
UPPER_BLANK_10517,LanguageRepresentation.MacrolanguageIdentifier,is_a,,,
UPPER_BLANK_10517,LanguageRepresentation.Macrolanguage,LanguageRepresentation.identifies,ONLY,,identifies
LanguageRepresentation.NaturalLanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.Orthography,LanguageRepresentation.Collection,is_a,,,
LanguageRepresentation.RemainderGroup,LanguageRepresentation.LanguageGroup,is_a,,,
LanguageRepresentation.Script,LanguageRepresentation.Collection,is_a,,,
LanguageRepresentation.SpecialPurposeCode,LanguageRepresentation.LanguageIdentifier,is_a,,,
UPPER_BLANK_10518,LanguageRepresentation.SpecialPurposeCode,is_a,,,
UPPER_BLANK_10518,LanguageRepresentation.SpecialPurposeLanguageConcept,LanguageRepresentation.denotes,ONLY,,denotes
UPPER_BLANK_10519,LanguageRepresentation.SpecialPurposeCode,is_a,,,
UPPER_BLANK_10519,LanguageRepresentation.SpecialPurposeLanguageConcept,LanguageRepresentation.identifies,ONLY,,identifies
LanguageRepresentation.SpecialPurposeLanguageConcept,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.SpokenLanguage,LanguageRepresentation.Language,is_a,,,
LanguageRepresentation.StandardVariant,LanguageRepresentation.LanguageVariant,is_a,,,
LanguageRepresentation.TerminologyCode,LanguageRepresentation.Alpha3Code,is_a,,,
LanguageRepresentation.TerminologyCode,LanguageRepresentation.LanguageIdentifier,is_a,,,
LanguageRepresentation.Transcription,obo.OBI_0000011,is_a,,,
LanguageRepresentation.Transliteration,obo.OBI_0000011,is_a,,,
LanguageRepresentation.WritingSystem,LanguageRepresentation.Arrangement,is_a,,,
UPPER_BLANK_10520,LanguageRepresentation.WritingSystem,is_a,,,
UPPER_BLANK_10520,LanguageRepresentation.Orthography,LanguageRepresentation.has,SOME,,has
UPPER_BLANK_10521,LanguageRepresentation.WritingSystem,is_a,,,
UPPER_BLANK_10521,LanguageRepresentation.Script,LanguageRepresentation.has,SOME,,has
LanguageRepresentation.WrittenLanguage,LanguageRepresentation.Language,is_a,,,
.time:Duration,obo.BFO_0000038,is_a,,,
.time:TemporalUnit,obo.BFO_0000038,is_a,,,
obo.RO_0002007,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002012,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002223,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002229,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002249,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002350,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002380,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002381,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002507,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002525,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002571,obo.BFO_0000050,subproperty_of,,,
obo.RO_0002576,obo.BFO_0000050,subproperty_of,,,
obo.RO_0015003,obo.BFO_0000050,subproperty_of,,,
obo.IAO_0000039,obo.BFO_0000051,subproperty_of,,,
obo.IAO_0000407,obo.BFO_0000051,subproperty_of,,,
obo.IAO_0000581,obo.BFO_0000051,subproperty_of,,,
obo.IAO_0000583,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002104,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002180,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002224,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002230,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002248,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002351,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002473,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002524,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002551,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002569,obo.BFO_0000051,subproperty_of,,,
obo.RO_0002087,obo.BFO_0000062,subproperty_of,,,
obo.RO_0002404,obo.BFO_0000062,subproperty_of,,,
obo.RO_0002090,obo.BFO_0000063,subproperty_of,,,
obo.RO_0002411,obo.BFO_0000063,subproperty_of,,,
obo.FOODON_00001563,obo.FOODON_00002420,subproperty_of,,,
obo.IAO_0000142,obo.IAO_0000136,subproperty_of,,,
obo.IAO_0000219,obo.IAO_0000136,subproperty_of,,,
obo.IAO_0000221,obo.IAO_0000136,subproperty_of,,,
obo.IAO_0000413,obo.IAO_0000136,subproperty_of,,,
obo.IAO_0000418,obo.IAO_0000136,subproperty_of,,,
obo.OBI_0001927,obo.IAO_0000136,subproperty_of,,,
obo.RO_0000079,obo.RO_0000052,subproperty_of,,,
obo.RO_0000080,obo.RO_0000052,subproperty_of,,,
obo.RO_0000081,obo.RO_0000052,subproperty_of,,,
obo.RO_0000092,obo.RO_0000052,subproperty_of,,,
obo.RO_0000085,obo.RO_0000053,subproperty_of,,,
obo.RO_0000086,obo.RO_0000053,subproperty_of,,,
obo.RO_0000087,obo.RO_0000053,subproperty_of,,,
obo.RO_0000091,obo.RO_0000053,subproperty_of,,,
obo.OBI_0000295,obo.RO_0000056,subproperty_of,,,
obo.OBI_0000312,obo.RO_0000056,subproperty_of,,,
obo.RO_0002331,obo.RO_0000056,subproperty_of,,,
obo.RO_0002352,obo.RO_0000056,subproperty_of,,,
obo.RO_0002353,obo.RO_0000056,subproperty_of,,,
obo.RO_0002461,obo.RO_0000056,subproperty_of,,,
obo.OBI_0000293,obo.RO_0000057,subproperty_of,,,
obo.OBI_0000299,obo.RO_0000057,subproperty_of,,,
obo.RO_0002233,obo.RO_0000057,subproperty_of,,,
obo.RO_0002234,obo.RO_0000057,subproperty_of,,,
obo.RO_0002238,obo.RO_0000057,subproperty_of,,,
obo.RO_0002333,obo.RO_0000057,subproperty_of,,,
obo.RO_0002505,obo.RO_0000057,subproperty_of,,,
obo.RO_0004007,obo.RO_0000057,subproperty_of,,,
obo.RO_0012000,obo.RO_0000057,subproperty_of,,,
obo.RO_0012003,obo.RO_0000057,subproperty_of,,,
obo.RO_0040036,obo.RO_0000057,subproperty_of,,,
obo.RO_0002260,obo.RO_0000087,subproperty_of,,,
obo.RO_0002261,obo.RO_0000087,subproperty_of,,,
obo.RO_0002262,obo.RO_0000087,subproperty_of,,,
obo.RO_0002004,obo.RO_0001018,subproperty_of,,,
obo.RO_0002014,obo.RO_0002013,subproperty_of,,,
obo.RO_0002015,obo.RO_0002013,subproperty_of,,,
obo.RO_0002013,obo.RO_0002017,subproperty_of,,,
obo.RO_0002016,obo.RO_0002017,subproperty_of,,,
obo.RO_0002025,obo.RO_0002017,subproperty_of,,,
obo.RO_0002017,obo.RO_0002018,subproperty_of,,,
obo.RO_0002340,obo.RO_0002020,subproperty_of,,,
obo.RO_0002345,obo.RO_0002020,subproperty_of,,,
obo.RO_0002342,obo.RO_0002021,subproperty_of,,,
obo.RO_0002023,obo.RO_0002022,subproperty_of,,,
obo.RO_0002024,obo.RO_0002022,subproperty_of,,,
obo.RO_0002082,obo.RO_0002081,subproperty_of,,,
obo.RO_0002083,obo.RO_0002081,subproperty_of,,,
obo.BFO_0000062,obo.RO_0002086,subproperty_of,,,
obo.RO_0002405,obo.RO_0002087,subproperty_of,,,
obo.RO_0002085,obo.RO_0002088,subproperty_of,,,
obo.RO_0002412,obo.RO_0002090,subproperty_of,,,
obo.RO_0002092,obo.RO_0002091,subproperty_of,,,
obo.RO_0002092,obo.RO_0002093,subproperty_of,,,
obo.RO_0002108,obo.RO_0002103,subproperty_of,,,
obo.RO_0002109,obo.RO_0002103,subproperty_of,,,
obo.RO_0002112,obo.RO_0002103,subproperty_of,,,
obo.RO_0002115,obo.RO_0002103,subproperty_of,,,
obo.RO_0013008,obo.RO_0002103,subproperty_of,,,
obo.RO_0015015,obo.RO_0002104,subproperty_of,,,
obo.RO_0015016,obo.RO_0002104,subproperty_of,,,
obo.RO_0002121,obo.RO_0002110,subproperty_of,,,
obo.RO_0013002,obo.RO_0002110,subproperty_of,,,
obo.RO_0002102,obo.RO_0002113,subproperty_of,,,
obo.RO_0013003,obo.RO_0002113,subproperty_of,,,
obo.RO_0002105,obo.RO_0002120,subproperty_of,,,
obo.RO_0002106,obo.RO_0002120,subproperty_of,,,
obo.RO_0002107,obo.RO_0002120,subproperty_of,,,
obo.RO_0002114,obo.RO_0002120,subproperty_of,,,
obo.RO_0013009,obo.RO_0002120,subproperty_of,,,
obo.RO_0002110,obo.RO_0002130,subproperty_of,,,
obo.RO_0002113,obo.RO_0002130,subproperty_of,,,
obo.RO_0013001,obo.RO_0002130,subproperty_of,,,
obo.BFO_0000050,obo.RO_0002131,subproperty_of,,,
obo.BFO_0000051,obo.RO_0002131,subproperty_of,,,
obo.RO_0002006,obo.RO_0002131,subproperty_of,,,
obo.RO_0002100,obo.RO_0002131,subproperty_of,,,
obo.RO_0002101,obo.RO_0002131,subproperty_of,,,
obo.RO_0002130,obo.RO_0002131,subproperty_of,,,
obo.RO_0002132,obo.RO_0002131,subproperty_of,,,
obo.RO_0002151,obo.RO_0002131,subproperty_of,,,
obo.RO_0002360,obo.RO_0002131,subproperty_of,,,
obo.RO_0002379,obo.RO_0002131,subproperty_of,,,
obo.RO_0002432,obo.RO_0002131,subproperty_of,,,
obo.RO_0002433,obo.RO_0002131,subproperty_of,,,
obo.RO_0002509,obo.RO_0002131,subproperty_of,,,
obo.RO_0002526,obo.RO_0002131,subproperty_of,,,
obo.RO_0002570,obo.RO_0002131,subproperty_of,,,
obo.RO_0002374,obo.RO_0002156,subproperty_of,,,
obo.RO_HOM0000001,obo.RO_0002158,subproperty_of,,,
obo.RO_0002160,obo.RO_0002162,subproperty_of,,,
obo.RO_0002220,obo.RO_0002163,subproperty_of,,,
obo.RO_0002003,obo.RO_0002170,subproperty_of,,,
obo.RO_0002178,obo.RO_0002170,subproperty_of,,,
obo.RO_0002179,obo.RO_0002170,subproperty_of,,,
obo.RO_0002252,obo.RO_0002170,subproperty_of,,,
obo.RO_0002371,obo.RO_0002170,subproperty_of,,,
obo.RO_0002376,obo.RO_0002170,subproperty_of,,,
obo.RO_0002377,obo.RO_0002170,subproperty_of,,,
obo.RO_0002485,obo.RO_0002170,subproperty_of,,,
obo.RO_0002486,obo.RO_0002170,subproperty_of,,,
obo.RO_0002371,obo.RO_0002177,subproperty_of,,,
obo.RO_0002018,obo.RO_0002180,subproperty_of,,,
obo.RO_0002452,obo.RO_0002200,subproperty_of,,,
obo.RO_0004022,obo.RO_0002200,subproperty_of,,,
obo.RO_0002207,obo.RO_0002202,subproperty_of,,,
obo.RO_0002225,obo.RO_0002202,subproperty_of,,,
obo.RO_0002494,obo.RO_0002202,subproperty_of,,,
obo.RO_0002210,obo.RO_0002203,subproperty_of,,,
obo.RO_0002245,obo.RO_0002206,subproperty_of,,,
obo.RO_0002246,obo.RO_0002206,subproperty_of,,,
obo.RO_0002291,obo.RO_0002206,subproperty_of,,,
obo.RO_0002495,obo.RO_0002207,subproperty_of,,,
obo.RO_0002212,obo.RO_0002211,subproperty_of,,,
obo.RO_0002213,obo.RO_0002211,subproperty_of,,,
obo.RO_0002578,obo.RO_0002211,subproperty_of,,,
obo.RO_0012012,obo.RO_0002211,subproperty_of,,,
obo.RO_0002409,obo.RO_0002212,subproperty_of,,,
obo.RO_0002630,obo.RO_0002212,subproperty_of,,,
obo.RO_0002407,obo.RO_0002213,subproperty_of,,,
obo.RO_0002629,obo.RO_0002213,subproperty_of,,,
obo.RO_0002327,obo.RO_0002215,subproperty_of,,,
obo.RO_0002215,obo.RO_0002216,subproperty_of,,,
obo.RO_0002326,obo.RO_0002216,subproperty_of,,,
obo.RO_0002219,obo.RO_0002220,subproperty_of,,,
obo.RO_0002221,obo.RO_0002220,subproperty_of,,,
obo.BFO_0000063,obo.RO_0002222,subproperty_of,,,
obo.RO_0002081,obo.RO_0002222,subproperty_of,,,
obo.RO_0002084,obo.RO_0002222,subproperty_of,,,
obo.RO_0002086,obo.RO_0002222,subproperty_of,,,
obo.RO_0002088,obo.RO_0002222,subproperty_of,,,
obo.RO_0002089,obo.RO_0002222,subproperty_of,,,
obo.RO_0002091,obo.RO_0002222,subproperty_of,,,
obo.RO_0002093,obo.RO_0002222,subproperty_of,,,
obo.RO_0002223,obo.RO_0002222,subproperty_of,,,
obo.RO_0002224,obo.RO_0002222,subproperty_of,,,
obo.RO_0002229,obo.RO_0002222,subproperty_of,,,
obo.RO_0002230,obo.RO_0002222,subproperty_of,,,
obo.RO_0002019,obo.RO_0002233,subproperty_of,,,
obo.RO_0002400,obo.RO_0002233,subproperty_of,,,
obo.RO_0002586,obo.RO_0002233,subproperty_of,,,
obo.RO_0002591,obo.RO_0002233,subproperty_of,,,
obo.RO_0004009,obo.RO_0002233,subproperty_of,,,
obo.RO_0002297,obo.RO_0002234,subproperty_of,,,
obo.RO_0004008,obo.RO_0002234,subproperty_of,,,
obo.RO_0002240,obo.RO_0002244,subproperty_of,,,
obo.RO_0002242,obo.RO_0002244,subproperty_of,,,
obo.RO_0002243,obo.RO_0002244,subproperty_of,,,
obo.RO_0002309,obo.RO_0002244,subproperty_of,,,
obo.RO_0016004,obo.RO_0002244,subproperty_of,,,
obo.RO_0002202,obo.RO_0002258,subproperty_of,,,
obo.RO_0002226,obo.RO_0002258,subproperty_of,,,
obo.RO_0002254,obo.RO_0002258,subproperty_of,,,
obo.RO_0002256,obo.RO_0002258,subproperty_of,,,
obo.RO_0002285,obo.RO_0002258,subproperty_of,,,
obo.RO_0002476,obo.RO_0002258,subproperty_of,,,
obo.RO_0002428,obo.RO_0002263,subproperty_of,,,
obo.RO_0004034,obo.RO_0002263,subproperty_of,,,
obo.RO_0004035,obo.RO_0002263,subproperty_of,,,
obo.RO_0002263,obo.RO_0002264,subproperty_of,,,
obo.RO_0002431,obo.RO_0002264,subproperty_of,,,
obo.RO_0004032,obo.RO_0002264,subproperty_of,,,
obo.RO_0004033,obo.RO_0002264,subproperty_of,,,
obo.RO_0002203,obo.RO_0002286,subproperty_of,,,
obo.RO_0002255,obo.RO_0002286,subproperty_of,,,
obo.RO_0002257,obo.RO_0002286,subproperty_of,,,
obo.RO_0002287,obo.RO_0002286,subproperty_of,,,
obo.RO_0002009,obo.RO_0002292,subproperty_of,,,
obo.RO_0002293,obo.RO_0002292,subproperty_of,,,
obo.RO_0002296,obo.RO_0002295,subproperty_of,,,
obo.RO_0002297,obo.RO_0002295,subproperty_of,,,
obo.RO_0002298,obo.RO_0002295,subproperty_of,,,
obo.RO_0002299,obo.RO_0002295,subproperty_of,,,
obo.RO_0002315,obo.RO_0002295,subproperty_of,,,
obo.RO_0002343,obo.RO_0002295,subproperty_of,,,
obo.RO_0002348,obo.RO_0002295,subproperty_of,,,
obo.RO_0002349,obo.RO_0002295,subproperty_of,,,
obo.RO_0002355,obo.RO_0002295,subproperty_of,,,
obo.RO_0002356,obo.RO_0002295,subproperty_of,,,
obo.RO_0002357,obo.RO_0002295,subproperty_of,,,
obo.RO_0002552,obo.RO_0002295,subproperty_of,,,
obo.RO_0002585,obo.RO_0002295,subproperty_of,,,
obo.RO_0002587,obo.RO_0002297,subproperty_of,,,
obo.RO_0002588,obo.RO_0002297,subproperty_of,,,
obo.RO_0002213,obo.RO_0002304,subproperty_of,,,
obo.RO_0012009,obo.RO_0002304,subproperty_of,,,
obo.RO_0002212,obo.RO_0002305,subproperty_of,,,
obo.RO_0012010,obo.RO_0002305,subproperty_of,,,
obo.RO_0002241,obo.RO_0002309,subproperty_of,,,
obo.RO_0002020,obo.RO_0002313,subproperty_of,,,
obo.RO_0000052,obo.RO_0002314,subproperty_of,,,
obo.RO_0002156,obo.RO_0002320,subproperty_of,,,
obo.RO_0002157,obo.RO_0002320,subproperty_of,,,
obo.RO_0002158,obo.RO_0002320,subproperty_of,,,
obo.RO_0002159,obo.RO_0002320,subproperty_of,,,
obo.RO_0002162,obo.RO_0002320,subproperty_of,,,
obo.RO_0002312,obo.RO_0002320,subproperty_of,,,
obo.RO_HOM0000003,obo.RO_0002320,subproperty_of,,,
obo.RO_0002303,obo.RO_0002321,subproperty_of,,,
obo.RO_0002322,obo.RO_0002321,subproperty_of,,,
obo.RO_0002437,obo.RO_0002321,subproperty_of,,,
obo.RO_0002451,obo.RO_0002321,subproperty_of,,,
obo.RO_0008505,obo.RO_0002321,subproperty_of,,,
obo.RO_0008506,obo.RO_0002321,subproperty_of,,,
obo.RO_0002000,obo.RO_0002323,subproperty_of,,,
obo.RO_0002002,obo.RO_0002323,subproperty_of,,,
obo.RO_0002008,obo.RO_0002323,subproperty_of,,,
obo.RO_0002026,obo.RO_0002323,subproperty_of,,,
obo.RO_0002131,obo.RO_0002323,subproperty_of,,,
obo.RO_0002150,obo.RO_0002323,subproperty_of,,,
obo.RO_0002163,obo.RO_0002323,subproperty_of,,,
obo.RO_0002170,obo.RO_0002323,subproperty_of,,,
obo.RO_0002176,obo.RO_0002323,subproperty_of,,,
obo.RO_0002177,obo.RO_0002323,subproperty_of,,,
obo.RO_0002325,obo.RO_0002323,subproperty_of,,,
obo.RO_0002375,obo.RO_0002323,subproperty_of,,,
obo.RO_0002258,obo.RO_0002324,subproperty_of,,,
obo.RO_0002295,obo.RO_0002324,subproperty_of,,,
obo.RO_0002384,obo.RO_0002324,subproperty_of,,,
obo.RO_0002216,obo.RO_0002328,subproperty_of,,,
obo.RO_0002329,obo.RO_0002328,subproperty_of,,,
obo.RO_0002332,obo.RO_0002328,subproperty_of,,,
obo.RO_0002333,obo.RO_0002328,subproperty_of,,,
obo.RO_0002352,obo.RO_0002328,subproperty_of,,,
obo.RO_0002353,obo.RO_0002328,subproperty_of,,,
obo.RO_0002431,obo.RO_0002328,subproperty_of,,,
obo.RO_0002432,obo.RO_0002328,subproperty_of,,,
obo.RO_0002567,obo.RO_0002328,subproperty_of,,,
obo.RO_0002584,obo.RO_0002328,subproperty_of,,,
obo.RO_0004031,obo.RO_0002328,subproperty_of,,,
obo.RO_0002326,obo.RO_0002329,subproperty_of,,,
obo.RO_0002204,obo.RO_0002330,subproperty_of,,,
obo.RO_0002205,obo.RO_0002330,subproperty_of,,,
obo.RO_0002206,obo.RO_0002330,subproperty_of,,,
obo.RO_0002292,obo.RO_0002330,subproperty_of,,,
obo.RO_0002510,obo.RO_0002330,subproperty_of,,,
obo.RO_0002511,obo.RO_0002330,subproperty_of,,,
obo.RO_0002512,obo.RO_0002330,subproperty_of,,,
obo.RO_0002513,obo.RO_0002330,subproperty_of,,,
obo.RO_0002013,obo.RO_0002334,subproperty_of,,,
obo.RO_0002022,obo.RO_0002334,subproperty_of,,,
obo.RO_0002335,obo.RO_0002334,subproperty_of,,,
obo.RO_0002336,obo.RO_0002334,subproperty_of,,,
obo.RO_0002014,obo.RO_0002335,subproperty_of,,,
obo.RO_0002015,obo.RO_0002336,subproperty_of,,,
obo.RO_0002016,obo.RO_0002336,subproperty_of,,,
obo.RO_0002313,obo.RO_0002337,subproperty_of,,,
obo.RO_0002341,obo.RO_0002337,subproperty_of,,,
obo.RO_0002344,obo.RO_0002337,subproperty_of,,,
obo.RO_0002338,obo.RO_0002344,subproperty_of,,,
obo.RO_0002339,obo.RO_0002344,subproperty_of,,,
obo.RO_0002342,obo.RO_0002344,subproperty_of,,,
obo.RO_0002354,obo.RO_0002353,subproperty_of,,,
obo.RO_0013007,obo.RO_0002360,subproperty_of,,,
obo.RO_0002372,obo.RO_0002371,subproperty_of,,,
obo.RO_0002373,obo.RO_0002371,subproperty_of,,,
obo.RO_0002252,obo.RO_0002375,subproperty_of,,,
obo.RO_0002253,obo.RO_0002375,subproperty_of,,,
obo.RO_0002376,obo.RO_0002375,subproperty_of,,,
obo.RO_0002377,obo.RO_0002375,subproperty_of,,,
obo.RO_0002380,obo.RO_0002375,subproperty_of,,,
obo.RO_0002381,obo.RO_0002375,subproperty_of,,,
obo.RO_0002569,obo.RO_0002375,subproperty_of,,,
obo.RO_0002383,obo.RO_0002376,subproperty_of,,,
obo.RO_0002378,obo.RO_0002377,subproperty_of,,,
obo.RO_0002382,obo.RO_0002377,subproperty_of,,,
obo.RO_0002286,obo.RO_0002384,subproperty_of,,,
obo.RO_0002385,obo.RO_0002384,subproperty_of,,,
obo.RO_0002386,obo.RO_0002384,subproperty_of,,,
obo.RO_0002387,obo.RO_0002384,subproperty_of,,,
obo.RO_0002255,obo.RO_0002385,subproperty_of,,,
obo.RO_0002257,obo.RO_0002386,subproperty_of,,,
obo.RO_0002203,obo.RO_0002387,subproperty_of,,,
obo.RO_0002388,obo.RO_0002387,subproperty_of,,,
obo.RO_0002203,obo.RO_0002388,subproperty_of,,,
obo.RO_0002405,obo.RO_0002404,subproperty_of,,,
obo.RO_0002244,obo.RO_0002410,subproperty_of,,,
obo.RO_0002302,obo.RO_0002410,subproperty_of,,,
obo.RO_0002501,obo.RO_0002410,subproperty_of,,,
obo.RO_0002506,obo.RO_0002410,subproperty_of,,,
obo.RO_0002595,obo.RO_0002410,subproperty_of,,,
obo.RO_0002608,obo.RO_0002410,subproperty_of,,,
obo.RO_0003302,obo.RO_0002410,subproperty_of,,,
obo.RO_0003310,obo.RO_0002410,subproperty_of,,,
obo.RO_0003311,obo.RO_0002410,subproperty_of,,,
obo.RO_0004000,obo.RO_0002410,subproperty_of,,,
